order_id,user_id,restaurant_id,partner_id,order_date,amount,payment_method,delivery_time_min,order_status
2065,482,24,54,8/26/2023 0:00,845,UPI,29,Delivered
2066,216,4,37,8/26/2023 1:00,1166,Debit Card,43,Returned
2067,480,19,40,8/26/2023 2:00,479,UPI,40,Delivered
2068,65,26,34,8/26/2023 3:00,809,Cash,27,Delivered
2069,8,75,79,8/26/2023 4:00,1220,UPI,51,Delivered
2070,301,40,17,8/26/2023 5:00,748,Cash,50,Delivered
2071,343,50,33,8/26/2023 6:00,970,Cash,53,Cancelled
2072,431,43,47,8/26/2023 7:00,790,UPI,42,Delivered
2073,424,75,52,8/26/2023 8:00,463,Debit Card,44,Delivered
2074,332,67,80,8/26/2023 9:00,1320,UPI,26,Delivered
2075,438,12,9,8/26/2023 10:00,611,Cash,38,Delivered
2076,76,67,33,8/26/2023 11:00,635,UPI,26,Delivered
2077,174,27,60,8/26/2023 12:00,559,Debit Card,27,Delivered
2078,47,54,77,8/26/2023 13:00,176,UPI,33,Delivered
2079,15,66,21,8/26/2023 14:00,1202,UPI,20,Delivered
2080,361,49,58,8/26/2023 15:00,420,UPI,32,Delivered
2081,147,16,69,8/26/2023 16:00,835,UPI,22,Delivered
2082,26,2,10,8/26/2023 17:00,650,Debit Card,47,Delivered
2083,308,60,6,8/26/2023 18:00,1426,Credit Card,57,Delivered
2084,93,54,13,8/26/2023 19:00,534,Credit Card,34,Delivered
2085,406,30,65,8/26/2023 20:00,209,UPI,55,Delivered
2086,232,84,20,8/26/2023 21:00,1280,UPI,22,Delivered
2087,21,38,57,8/26/2023 22:00,369,UPI,23,Delivered
2088,307,28,46,8/26/2023 23:00,920,Debit Card,24,Delivered
2089,38,25,8,8/27/2023 0:00,713,Cash,45,Delivered
2090,276,96,10,8/27/2023 1:00,695,UPI,44,Delivered
2091,157,10,73,8/27/2023 2:00,245,UPI,29,Delivered
2092,179,60,67,8/27/2023 3:00,1138,UPI,27,Delivered
2093,132,42,11,8/27/2023 4:00,1262,Credit Card,31,Delivered
2094,311,40,12,8/27/2023 5:00,977,Credit Card,22,Delivered
2095,455,97,10,8/27/2023 6:00,380,Debit Card,46,Delivered
2096,348,77,25,8/27/2023 7:00,1117,UPI,42,Delivered
2097,28,42,49,8/27/2023 8:00,424,Debit Card,59,Delivered
2098,260,47,49,8/27/2023 9:00,395,Credit Card,52,Cancelled
2099,406,37,11,8/27/2023 10:00,260,UPI,33,Cancelled
2100,76,80,62,8/27/2023 11:00,383,Credit Card,42,Cancelled
2101,429,22,36,8/27/2023 12:00,1451,UPI,50,Delivered
2102,67,57,39,8/27/2023 13:00,566,UPI,32,Delivered
2103,342,84,53,8/27/2023 14:00,827,Debit Card,31,Delivered
2104,492,27,78,8/27/2023 15:00,1301,UPI,54,Delivered
2105,194,41,56,8/27/2023 16:00,1410,Debit Card,37,Delivered
2106,472,80,1,8/27/2023 17:00,952,Credit Card,40,Delivered
2107,162,34,56,8/27/2023 18:00,768,UPI,20,Delivered
2108,347,32,4,8/27/2023 19:00,1301,Credit Card,57,Delivered
2109,439,90,30,8/27/2023 20:00,856,Credit Card,28,Cancelled
2110,361,89,12,8/27/2023 21:00,1000,UPI,42,Delivered
2111,257,66,35,8/27/2023 22:00,624,UPI,33,Delivered
2112,72,12,77,8/27/2023 23:00,804,UPI,30,Returned
2113,87,40,52,8/28/2023 0:00,544,UPI,26,Delivered
2114,422,73,31,8/28/2023 1:00,260,UPI,50,Returned
2115,262,76,68,8/28/2023 2:00,239,UPI,43,Delivered
2116,214,90,52,8/28/2023 3:00,912,UPI,45,Delivered
2117,153,73,80,8/28/2023 4:00,1453,Cash,49,Delivered
2118,210,10,7,8/28/2023 5:00,1397,UPI,53,Delivered
2119,401,96,22,8/28/2023 6:00,1274,Debit Card,57,Delivered
2120,61,98,75,8/28/2023 7:00,281,Credit Card,24,Delivered
2121,268,48,56,8/28/2023 8:00,1186,Debit Card,24,Delivered
2122,262,20,58,8/28/2023 9:00,606,UPI,38,Delivered
2123,218,39,64,8/28/2023 10:00,247,Cash,57,Delivered
2124,283,60,12,8/28/2023 11:00,1293,Credit Card,47,Delivered
2125,136,66,7,8/28/2023 12:00,442,Debit Card,45,Delivered
2126,467,65,55,8/28/2023 13:00,1174,UPI,42,Delivered
2127,380,51,62,8/28/2023 14:00,721,UPI,49,Delivered
2128,362,36,73,8/28/2023 15:00,399,Credit Card,22,Delivered
2129,449,24,77,8/28/2023 16:00,801,UPI,47,Delivered
2130,441,27,55,8/28/2023 17:00,298,UPI,52,Cancelled
2131,93,2,36,8/28/2023 18:00,193,UPI,22,Delivered
2132,109,31,24,8/28/2023 19:00,1217,Credit Card,24,Cancelled
2133,241,57,44,8/28/2023 20:00,1251,Cash,38,Delivered
2134,355,78,17,8/28/2023 21:00,1399,UPI,20,Delivered
2135,424,66,2,8/28/2023 22:00,311,Debit Card,57,Delivered
2136,142,29,13,8/28/2023 23:00,402,Credit Card,28,Delivered
2137,291,15,31,8/29/2023 0:00,281,UPI,24,Delivered
2138,432,12,28,8/29/2023 1:00,623,Cash,53,Delivered
2139,237,28,60,8/29/2023 2:00,1282,Debit Card,56,Delivered
2140,340,84,27,8/29/2023 3:00,855,Debit Card,52,Delivered
2141,312,24,15,8/29/2023 4:00,1208,UPI,44,Delivered
2142,177,21,79,8/29/2023 5:00,424,Credit Card,48,Delivered
2143,141,10,33,8/29/2023 6:00,336,UPI,44,Delivered
2144,189,78,20,8/29/2023 7:00,1098,UPI,28,Delivered
2145,486,18,42,8/29/2023 8:00,392,UPI,22,Returned
2146,49,88,12,8/29/2023 9:00,413,Debit Card,34,Delivered
2147,302,14,73,8/29/2023 10:00,671,Debit Card,23,Delivered
2148,369,34,23,8/29/2023 11:00,1112,UPI,57,Delivered
2149,190,58,72,8/29/2023 12:00,932,UPI,39,Delivered
2150,136,76,14,8/29/2023 13:00,1260,Debit Card,42,Delivered
2151,43,22,25,8/29/2023 14:00,684,UPI,56,Delivered
2152,404,70,77,8/29/2023 15:00,359,Credit Card,27,Delivered
2153,380,36,31,8/29/2023 16:00,195,UPI,56,Delivered
2154,353,45,54,8/29/2023 17:00,175,UPI,52,Delivered
2155,90,36,5,8/29/2023 18:00,1439,Cash,52,Delivered
2156,295,22,13,8/29/2023 19:00,324,UPI,26,Delivered
2157,341,78,28,8/29/2023 20:00,1484,UPI,41,Cancelled
2158,245,80,43,8/29/2023 21:00,471,UPI,24,Cancelled
2159,433,61,47,8/29/2023 22:00,1308,Cash,34,Delivered
2160,192,100,71,8/29/2023 23:00,204,Debit Card,40,Delivered
2161,318,56,38,8/30/2023 0:00,1329,UPI,44,Delivered
2162,106,89,67,8/30/2023 1:00,817,UPI,36,Delivered
2163,363,96,62,8/30/2023 2:00,296,Credit Card,26,Delivered
2164,310,33,39,8/30/2023 3:00,748,UPI,38,Returned
2165,382,45,37,8/30/2023 4:00,169,Credit Card,26,Delivered
2166,233,36,8,8/30/2023 5:00,1442,UPI,59,Delivered
2167,265,20,52,8/30/2023 6:00,482,UPI,43,Cancelled
2168,344,18,33,8/30/2023 7:00,1056,Credit Card,30,Delivered
2169,37,38,42,8/30/2023 8:00,1093,UPI,20,Returned
2170,305,67,76,8/30/2023 9:00,1060,Debit Card,51,Delivered
2171,41,23,27,8/30/2023 10:00,550,UPI,59,Cancelled
2172,17,96,8,8/30/2023 11:00,1099,UPI,21,Delivered
2173,344,16,23,8/30/2023 12:00,1479,Cash,34,Delivered
2174,277,59,64,8/30/2023 13:00,177,UPI,40,Delivered
2175,307,69,20,8/30/2023 14:00,616,Debit Card,43,Delivered
2176,59,68,16,8/30/2023 15:00,1433,UPI,36,Delivered
2177,423,21,17,8/30/2023 16:00,1131,Credit Card,28,Returned
2178,183,78,80,8/30/2023 17:00,250,Debit Card,54,Delivered
2179,41,95,19,8/30/2023 18:00,700,UPI,39,Delivered
2180,39,78,8,8/30/2023 19:00,951,Debit Card,38,Delivered
2181,397,70,38,8/30/2023 20:00,502,Credit Card,37,Delivered
2182,192,12,38,8/30/2023 21:00,1473,UPI,39,Delivered
2183,267,16,53,8/30/2023 22:00,445,Credit Card,49,Delivered
2184,494,81,31,8/30/2023 23:00,502,Credit Card,59,Cancelled
2185,147,87,44,8/31/2023 0:00,1057,UPI,20,Delivered
2186,395,14,60,8/31/2023 1:00,1303,UPI,43,Delivered
2187,333,61,76,8/31/2023 2:00,1168,UPI,43,Delivered
2188,127,71,17,8/31/2023 3:00,1329,UPI,38,Delivered
2189,46,46,79,8/31/2023 4:00,1247,Debit Card,49,Delivered
2190,45,32,73,8/31/2023 5:00,1263,UPI,45,Delivered
2191,1,15,39,8/31/2023 6:00,604,Cash,57,Delivered
2192,168,44,42,8/31/2023 7:00,861,UPI,48,Delivered
2193,108,17,48,8/31/2023 8:00,1129,UPI,32,Delivered
2194,19,41,12,8/31/2023 9:00,888,Debit Card,23,Delivered
2195,332,54,18,8/31/2023 10:00,1126,Credit Card,36,Delivered
2196,72,44,79,8/31/2023 11:00,382,Credit Card,52,Delivered
2197,456,98,6,8/31/2023 12:00,1173,UPI,24,Cancelled
2198,445,5,43,8/31/2023 13:00,251,UPI,47,Delivered
2199,109,27,35,8/31/2023 14:00,1102,UPI,43,Delivered
2200,268,87,54,8/31/2023 15:00,630,Cash,36,Delivered
2201,445,78,62,8/31/2023 16:00,1387,UPI,58,Delivered
2202,240,79,69,8/31/2023 17:00,257,Debit Card,59,Delivered
2203,417,43,16,8/31/2023 18:00,1338,Credit Card,30,Delivered
2204,301,97,8,8/31/2023 19:00,1122,UPI,31,Delivered
2205,90,31,31,8/31/2023 20:00,853,Credit Card,32,Cancelled
2206,103,99,10,8/31/2023 21:00,484,Debit Card,27,Cancelled
2207,476,17,56,8/31/2023 22:00,235,Debit Card,20,Delivered
2208,250,92,76,8/31/2023 23:00,883,UPI,28,Delivered
2209,453,83,70,9/1/2023 0:00,1024,UPI,47,Returned
2210,8,54,20,9/1/2023 1:00,513,UPI,21,Delivered
2211,153,62,5,9/1/2023 2:00,209,UPI,33,Delivered
2212,347,87,23,9/1/2023 3:00,1423,Credit Card,32,Returned
2213,174,32,9,9/1/2023 4:00,709,Debit Card,21,Returned
2214,343,40,58,9/1/2023 5:00,266,UPI,23,Delivered
2215,158,13,59,9/1/2023 6:00,1023,Debit Card,31,Delivered
2216,493,84,80,9/1/2023 7:00,1064,Credit Card,29,Delivered
2217,431,35,54,9/1/2023 8:00,1117,UPI,22,Cancelled
2218,215,5,46,9/1/2023 9:00,1148,UPI,23,Cancelled
2219,177,73,22,9/1/2023 10:00,193,Debit Card,25,Delivered
2220,175,29,64,9/1/2023 11:00,658,Debit Card,42,Delivered
2221,340,70,8,9/1/2023 12:00,1338,Credit Card,24,Delivered
2222,338,25,20,9/1/2023 13:00,1465,UPI,22,Delivered
2223,146,95,51,9/1/2023 14:00,998,UPI,29,Delivered
2224,450,22,78,9/1/2023 15:00,1066,UPI,38,Delivered
2225,324,66,39,9/1/2023 16:00,1047,Credit Card,33,Delivered
2226,478,45,37,9/1/2023 17:00,948,Debit Card,40,Delivered
2227,161,69,50,9/1/2023 18:00,1025,UPI,47,Delivered
2228,127,91,34,9/1/2023 19:00,435,Debit Card,40,Delivered
2229,420,89,75,9/1/2023 20:00,1377,Credit Card,55,Delivered
2230,82,72,33,9/1/2023 21:00,833,Credit Card,43,Delivered
2231,485,1,31,9/1/2023 22:00,968,Cash,57,Delivered
2232,147,84,54,9/1/2023 23:00,270,UPI,36,Cancelled
2233,239,44,44,9/2/2023 0:00,1094,Cash,41,Delivered
2234,412,87,34,9/2/2023 1:00,1167,UPI,38,Delivered
2235,424,96,71,9/2/2023 2:00,1361,UPI,29,Delivered
2236,84,75,62,9/2/2023 3:00,1056,Debit Card,30,Cancelled
2237,113,39,23,9/2/2023 4:00,162,Cash,57,Delivered
2238,225,54,46,9/2/2023 5:00,752,Credit Card,21,Delivered
2239,332,88,56,9/2/2023 6:00,349,Credit Card,52,Delivered
2240,378,75,7,9/2/2023 7:00,735,Debit Card,50,Delivered
2241,243,29,61,9/2/2023 8:00,597,Debit Card,54,Returned
2242,143,54,3,9/2/2023 9:00,990,UPI,56,Cancelled
2243,41,90,38,9/2/2023 10:00,1244,Debit Card,55,Delivered
2244,423,16,34,9/2/2023 11:00,739,UPI,42,Delivered
2245,258,99,44,9/2/2023 12:00,1303,UPI,55,Delivered
2246,447,20,30,9/2/2023 13:00,1038,UPI,59,Delivered
2247,285,46,17,9/2/2023 14:00,192,Credit Card,58,Cancelled
2248,105,67,59,9/2/2023 15:00,669,Cash,45,Returned
2249,202,65,10,9/2/2023 16:00,1186,Credit Card,44,Delivered
2250,450,58,18,9/2/2023 17:00,874,Cash,36,Delivered
2251,307,53,45,9/2/2023 18:00,772,UPI,34,Delivered
2252,331,1,59,9/2/2023 19:00,1137,Debit Card,56,Delivered
2253,461,81,62,9/2/2023 20:00,952,Debit Card,23,Delivered
2254,266,66,59,9/2/2023 21:00,684,Credit Card,41,Delivered
2255,398,29,49,9/2/2023 22:00,451,Credit Card,36,Delivered
2256,210,84,63,9/2/2023 23:00,676,Credit Card,41,Delivered
2257,51,70,32,9/3/2023 0:00,1288,Debit Card,36,Delivered
2258,118,8,10,9/3/2023 1:00,609,Debit Card,33,Delivered
2259,201,29,11,9/3/2023 2:00,981,UPI,33,Delivered
2260,377,51,70,9/3/2023 3:00,654,Debit Card,36,Delivered
2261,39,33,62,9/3/2023 4:00,1481,UPI,27,Cancelled
2262,28,3,47,9/3/2023 5:00,1081,UPI,53,Delivered
2263,259,60,34,9/3/2023 6:00,474,Debit Card,45,Cancelled
2264,84,35,17,9/3/2023 7:00,728,UPI,49,Cancelled
2265,454,69,54,9/3/2023 8:00,910,Debit Card,41,Delivered
2266,155,91,76,9/3/2023 9:00,1348,UPI,35,Delivered
2267,117,76,40,9/3/2023 10:00,1000,UPI,49,Cancelled
2268,2,84,19,9/3/2023 11:00,1345,UPI,35,Delivered
2269,93,20,67,9/3/2023 12:00,1109,UPI,57,Cancelled
2270,166,73,53,9/3/2023 13:00,651,Debit Card,43,Delivered
2271,387,39,64,9/3/2023 14:00,483,UPI,55,Delivered
2272,400,4,47,9/3/2023 15:00,433,UPI,54,Delivered
2273,350,19,6,9/3/2023 16:00,624,UPI,25,Delivered
2274,296,91,16,9/3/2023 17:00,1227,UPI,23,Returned
2275,258,45,72,9/3/2023 18:00,781,Debit Card,37,Delivered
2276,81,43,18,9/3/2023 19:00,852,UPI,25,Delivered
2277,425,13,52,9/3/2023 20:00,558,Credit Card,45,Delivered
2278,268,13,48,9/3/2023 21:00,1131,Cash,56,Delivered
2279,419,60,43,9/3/2023 22:00,1477,Credit Card,46,Delivered
2280,235,57,39,9/3/2023 23:00,708,Debit Card,30,Delivered
2281,321,86,49,9/4/2023 0:00,371,UPI,57,Delivered
2282,311,92,12,9/4/2023 1:00,307,UPI,35,Delivered
2283,301,52,10,9/4/2023 2:00,497,Debit Card,38,Delivered
2284,463,53,71,9/4/2023 3:00,1332,Debit Card,34,Delivered
2285,474,86,55,9/4/2023 4:00,1038,Credit Card,45,Cancelled
2286,357,43,1,9/4/2023 5:00,1071,Credit Card,50,Delivered
2287,213,83,49,9/4/2023 6:00,1408,UPI,38,Delivered
2288,62,72,36,9/4/2023 7:00,811,UPI,43,Delivered
2289,49,72,21,9/4/2023 8:00,554,Debit Card,28,Delivered
2290,127,42,37,9/4/2023 9:00,1430,Credit Card,42,Delivered
2291,223,90,24,9/4/2023 10:00,826,UPI,23,Delivered
2292,409,26,55,9/4/2023 11:00,738,Debit Card,29,Delivered
2293,279,23,25,9/4/2023 12:00,707,UPI,28,Delivered
2294,408,43,7,9/4/2023 13:00,1054,UPI,38,Delivered
2295,294,77,71,9/4/2023 14:00,1220,Debit Card,34,Delivered
2296,284,28,71,9/4/2023 15:00,1386,Debit Card,53,Delivered
2297,277,9,24,9/4/2023 16:00,628,Credit Card,38,Returned
2298,438,20,11,9/4/2023 17:00,636,UPI,40,Delivered
2299,107,56,73,9/4/2023 18:00,715,UPI,53,Delivered
2300,146,83,12,9/4/2023 19:00,673,Credit Card,36,Delivered
2301,420,39,35,9/4/2023 20:00,853,UPI,37,Delivered
2302,99,51,63,9/4/2023 21:00,1179,Debit Card,36,Delivered
2303,429,12,68,9/4/2023 22:00,970,Cash,21,Delivered
2304,375,79,57,9/4/2023 23:00,1317,Debit Card,20,Delivered
2305,73,95,13,9/5/2023 0:00,1007,UPI,29,Delivered
2306,437,55,23,9/5/2023 1:00,1434,Debit Card,56,Cancelled
2307,486,78,39,9/5/2023 2:00,734,UPI,24,Delivered
2308,122,11,80,9/5/2023 3:00,835,UPI,31,Delivered
2309,30,26,12,9/5/2023 4:00,381,UPI,55,Delivered
2310,188,42,34,9/5/2023 5:00,419,UPI,50,Delivered
2311,364,27,71,9/5/2023 6:00,1089,Cash,57,Delivered
2312,354,11,75,9/5/2023 7:00,1023,UPI,28,Delivered
2313,288,38,31,9/5/2023 8:00,1395,UPI,45,Delivered
2314,451,98,62,9/5/2023 9:00,201,Cash,34,Delivered
2315,195,43,13,9/5/2023 10:00,265,UPI,35,Delivered
2316,156,19,31,9/5/2023 11:00,687,Debit Card,32,Cancelled
2317,172,64,2,9/5/2023 12:00,690,UPI,44,Delivered
2318,335,6,15,9/5/2023 13:00,1192,UPI,49,Delivered
2319,41,46,57,9/5/2023 14:00,964,Cash,26,Delivered
2320,63,42,75,9/5/2023 15:00,940,UPI,23,Delivered
2321,23,92,34,9/5/2023 16:00,767,Credit Card,59,Cancelled
2322,360,65,68,9/5/2023 17:00,568,UPI,57,Delivered
2323,75,99,75,9/5/2023 18:00,458,UPI,49,Delivered
2324,48,72,29,9/5/2023 19:00,1013,UPI,29,Delivered
2325,160,59,66,9/5/2023 20:00,335,UPI,49,Delivered
2326,313,52,16,9/5/2023 21:00,410,UPI,58,Returned
2327,118,47,39,9/5/2023 22:00,1446,Debit Card,26,Delivered
2328,100,7,77,9/5/2023 23:00,309,UPI,55,Cancelled
2329,380,11,37,9/6/2023 0:00,1019,UPI,54,Delivered
2330,417,61,21,9/6/2023 1:00,911,UPI,43,Delivered
2331,408,68,44,9/6/2023 2:00,373,Cash,58,Delivered
2332,167,25,19,9/6/2023 3:00,1429,Cash,55,Delivered
2333,290,12,71,9/6/2023 4:00,329,Debit Card,39,Delivered
2334,440,26,8,9/6/2023 5:00,169,Debit Card,51,Delivered
2335,156,12,77,9/6/2023 6:00,781,UPI,58,Delivered
2336,421,43,66,9/6/2023 7:00,1383,UPI,45,Delivered
2337,7,51,41,9/6/2023 8:00,207,Credit Card,45,Delivered
2338,196,37,75,9/6/2023 9:00,1266,Credit Card,55,Cancelled
2339,421,46,70,9/6/2023 10:00,1394,UPI,54,Delivered
2340,56,53,61,9/6/2023 11:00,872,UPI,54,Delivered
2341,321,88,26,9/6/2023 12:00,1405,Cash,31,Delivered
2342,193,80,71,9/6/2023 13:00,764,Debit Card,52,Cancelled
2343,47,13,70,9/6/2023 14:00,711,UPI,55,Delivered
2344,148,89,29,9/6/2023 15:00,523,Debit Card,33,Delivered
2345,275,54,66,9/6/2023 16:00,771,UPI,52,Delivered
2346,157,57,19,9/6/2023 17:00,237,UPI,43,Delivered
2347,202,4,68,9/6/2023 18:00,1193,UPI,34,Delivered
2348,444,75,58,9/6/2023 19:00,1163,UPI,50,Returned
2349,402,96,70,9/6/2023 20:00,163,UPI,36,Delivered
2350,476,49,57,9/6/2023 21:00,282,Debit Card,31,Delivered
2351,419,7,37,9/6/2023 22:00,1207,UPI,41,Returned
2352,427,11,61,9/6/2023 23:00,1041,Credit Card,42,Delivered
2353,495,92,30,9/7/2023 0:00,1381,UPI,45,Cancelled
2354,479,54,71,9/7/2023 1:00,1372,UPI,33,Cancelled
2355,475,87,73,9/7/2023 2:00,741,Debit Card,31,Delivered
2356,126,45,25,9/7/2023 3:00,732,Credit Card,23,Delivered
2357,395,23,65,9/7/2023 4:00,1328,Cash,32,Delivered
2358,305,28,6,9/7/2023 5:00,1251,Cash,37,Delivered
2359,369,57,18,9/7/2023 6:00,1345,UPI,47,Delivered
2360,294,26,10,9/7/2023 7:00,438,UPI,57,Delivered
2361,64,25,11,9/7/2023 8:00,1162,Debit Card,38,Delivered
2362,325,54,65,9/7/2023 9:00,1028,Cash,57,Delivered
2363,392,29,77,9/7/2023 10:00,156,Credit Card,22,Delivered
2364,418,83,65,9/7/2023 11:00,1333,Debit Card,38,Delivered
2365,176,97,52,9/7/2023 12:00,389,Debit Card,39,Delivered
2366,116,36,67,9/7/2023 13:00,685,UPI,44,Cancelled
2367,440,14,78,9/7/2023 14:00,219,Credit Card,30,Delivered
2368,204,78,31,9/7/2023 15:00,365,Debit Card,36,Delivered
2369,486,35,17,9/7/2023 16:00,1277,Credit Card,54,Delivered
2370,321,30,55,9/7/2023 17:00,1227,UPI,33,Delivered
2371,31,92,36,9/7/2023 18:00,955,UPI,58,Delivered
2372,388,17,26,9/7/2023 19:00,479,UPI,38,Cancelled
2373,113,67,53,9/7/2023 20:00,997,UPI,22,Delivered
2374,365,80,17,9/7/2023 21:00,1376,Cash,53,Delivered
2375,434,30,25,9/7/2023 22:00,1461,UPI,41,Delivered
2376,325,93,2,9/7/2023 23:00,194,UPI,57,Delivered
2377,414,45,5,9/8/2023 0:00,978,UPI,46,Delivered
2378,376,79,4,9/8/2023 1:00,347,Credit Card,40,Delivered
2379,344,89,36,9/8/2023 2:00,1389,Credit Card,50,Delivered
2380,443,51,6,9/8/2023 3:00,1482,UPI,46,Delivered
2381,67,47,21,9/8/2023 4:00,1045,UPI,56,Delivered
2382,75,53,77,9/8/2023 5:00,481,UPI,21,Delivered
2383,45,64,26,9/8/2023 6:00,845,Credit Card,28,Delivered
2384,260,38,55,9/8/2023 7:00,176,UPI,38,Delivered
2385,154,64,39,9/8/2023 8:00,1339,Cash,55,Delivered
2386,155,87,33,9/8/2023 9:00,467,UPI,29,Delivered
2387,430,89,14,9/8/2023 10:00,1447,UPI,59,Delivered
2388,363,7,56,9/8/2023 11:00,514,Debit Card,58,Delivered
2389,448,22,21,9/8/2023 12:00,1276,UPI,26,Delivered
2390,475,81,46,9/8/2023 13:00,1109,Credit Card,23,Delivered
2391,234,82,16,9/8/2023 14:00,522,UPI,34,Delivered
2392,51,41,16,9/8/2023 15:00,394,Credit Card,31,Delivered
2393,306,74,29,9/8/2023 16:00,1342,Debit Card,25,Returned
2394,262,10,8,9/8/2023 17:00,627,Cash,28,Returned
2395,315,57,3,9/8/2023 18:00,274,UPI,54,Delivered
2396,125,7,19,9/8/2023 19:00,686,UPI,27,Delivered
2397,399,50,66,9/8/2023 20:00,855,UPI,26,Delivered
2398,245,91,79,9/8/2023 21:00,680,Cash,23,Delivered
2399,30,52,74,9/8/2023 22:00,935,Cash,32,Delivered
2400,426,33,22,9/8/2023 23:00,403,UPI,38,Returned
2401,485,1,46,9/9/2023 0:00,270,UPI,26,Delivered
2402,122,53,13,9/9/2023 1:00,1205,UPI,29,Delivered
2403,125,60,33,9/9/2023 2:00,810,UPI,44,Delivered
2404,37,34,5,9/9/2023 3:00,1210,UPI,54,Delivered
2405,170,4,77,9/9/2023 4:00,1186,UPI,44,Delivered
2406,124,17,27,9/9/2023 5:00,1356,Credit Card,48,Delivered
2407,357,4,78,9/9/2023 6:00,1438,Cash,31,Delivered
2408,35,43,24,9/9/2023 7:00,237,Cash,59,Delivered
2409,87,90,67,9/9/2023 8:00,195,UPI,31,Delivered
2410,134,4,63,9/9/2023 9:00,1292,Credit Card,25,Delivered
2411,196,1,48,9/9/2023 10:00,1082,Debit Card,29,Returned
2412,274,71,63,9/9/2023 11:00,894,UPI,21,Delivered
2413,201,94,78,9/9/2023 12:00,1116,Credit Card,44,Delivered
2414,369,50,12,9/9/2023 13:00,912,UPI,26,Delivered
2415,285,73,28,9/9/2023 14:00,911,UPI,59,Delivered
2416,77,61,44,9/9/2023 15:00,943,UPI,42,Delivered
2417,59,35,43,9/9/2023 16:00,893,UPI,30,Delivered
2418,431,8,17,9/9/2023 17:00,1219,Credit Card,55,Delivered
2419,126,24,40,9/9/2023 18:00,707,UPI,42,Delivered
2420,500,83,49,9/9/2023 19:00,675,UPI,26,Delivered
2421,401,36,57,9/9/2023 20:00,746,UPI,46,Delivered
2422,109,50,64,9/9/2023 21:00,989,Debit Card,32,Cancelled
2423,224,43,75,9/9/2023 22:00,152,UPI,36,Cancelled
2424,496,27,57,9/9/2023 23:00,1201,Credit Card,51,Returned
2425,278,32,74,9/10/2023 0:00,306,Credit Card,45,Delivered
2426,68,78,74,9/10/2023 1:00,1004,UPI,41,Returned
2427,69,18,70,9/10/2023 2:00,660,UPI,32,Delivered
2428,165,28,76,9/10/2023 3:00,836,Debit Card,31,Delivered
2429,489,29,43,9/10/2023 4:00,1287,UPI,26,Delivered
2430,305,16,23,9/10/2023 5:00,1423,UPI,20,Delivered
2431,397,99,27,9/10/2023 6:00,720,Debit Card,52,Delivered
2432,162,47,58,9/10/2023 7:00,864,UPI,33,Delivered
2433,365,59,37,9/10/2023 8:00,1488,UPI,36,Delivered
2434,342,31,6,9/10/2023 9:00,388,UPI,23,Delivered
2435,309,4,65,9/10/2023 10:00,1407,UPI,58,Delivered
2436,379,37,6,9/10/2023 11:00,452,Debit Card,20,Delivered
2437,343,17,50,9/10/2023 12:00,756,Credit Card,43,Delivered
2438,435,39,22,9/10/2023 13:00,1140,Credit Card,53,Delivered
2439,387,48,25,9/10/2023 14:00,483,Debit Card,53,Returned
2440,42,46,79,9/10/2023 15:00,262,UPI,43,Delivered
2441,354,90,72,9/10/2023 16:00,511,UPI,34,Delivered
2442,416,48,51,9/10/2023 17:00,950,UPI,36,Delivered
2443,109,39,48,9/10/2023 18:00,246,UPI,32,Delivered
2444,51,4,70,9/10/2023 19:00,165,Cash,26,Delivered
2445,250,30,65,9/10/2023 20:00,705,Debit Card,28,Delivered
2446,497,30,60,9/10/2023 21:00,525,UPI,54,Returned
2447,341,22,46,9/10/2023 22:00,891,UPI,42,Delivered
2448,430,75,36,9/10/2023 23:00,539,UPI,58,Delivered
2449,383,66,58,9/11/2023 0:00,769,UPI,42,Delivered
2450,492,12,76,9/11/2023 1:00,1390,UPI,45,Delivered
2451,21,94,38,9/11/2023 2:00,1433,Credit Card,20,Delivered
2452,300,36,11,9/11/2023 3:00,973,Debit Card,33,Delivered
2453,139,18,12,9/11/2023 4:00,469,Debit Card,51,Delivered
2454,359,90,42,9/11/2023 5:00,345,UPI,29,Delivered
2455,324,53,39,9/11/2023 6:00,567,UPI,20,Delivered
2456,499,71,71,9/11/2023 7:00,756,Credit Card,24,Delivered
2457,385,1,11,9/11/2023 8:00,717,Debit Card,22,Delivered
2458,92,58,36,9/11/2023 9:00,693,Debit Card,46,Delivered
2459,447,90,52,9/11/2023 10:00,380,Cash,41,Delivered
2460,280,87,31,9/11/2023 11:00,1033,Credit Card,37,Delivered
2461,125,90,33,9/11/2023 12:00,670,Credit Card,35,Delivered
2462,483,6,13,9/11/2023 13:00,852,UPI,21,Delivered
2463,397,70,18,9/11/2023 14:00,1373,Credit Card,32,Delivered
2464,111,44,41,9/11/2023 15:00,995,UPI,35,Delivered
2465,354,72,58,9/11/2023 16:00,822,UPI,27,Delivered
2466,139,24,56,9/11/2023 17:00,170,Credit Card,27,Delivered
2467,484,86,24,9/11/2023 18:00,1484,UPI,29,Delivered
2468,435,19,73,9/11/2023 19:00,737,UPI,52,Delivered
2469,273,18,31,9/11/2023 20:00,1047,UPI,50,Delivered
2470,99,95,55,9/11/2023 21:00,520,UPI,31,Delivered
2471,252,30,10,9/11/2023 22:00,227,UPI,28,Delivered
2472,338,42,60,9/11/2023 23:00,1458,UPI,56,Delivered
